City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1002,Bull Savanna,JM,75.88,clear sky,17.8868,-77.5902,Big Red's
1003,Kerteminde,DK,70.97,overcast clouds,55.449,10.6577,Tornøes Hotel
1005,Warrington,GB,65.86,scattered clouds,53.3925,-2.5802,Villaggio Hotel
1006,Breves,BR,72.21,broken clouds,-1.6822,-50.4803,Hotel e Restaurante Grill
1007,Southbridge,US,63.68,clear sky,42.0751,-72.0334,Southbridge Hotel & Conference Center
1009,Kango,GA,80.76,broken clouds,0.1943,10.0951,Hôtel Bar Restaurant Le Bercail
1010,Neenah,US,65.95,broken clouds,44.1858,-88.4626,Best Western Premier Bridgewood Resort Hotel
1011,Sokoni,TZ,76.1,scattered clouds,-6.4333,39.55,Ujamaa Beach Resort
1012,Galbshtadt,RU,77.04,light rain,53.2264,78.9845,"Гостевой домик ""Deutscher Hof"""
1015,Chadiza,ZM,77.59,clear sky,-14.0678,32.4392,Sankhani Guest House
1016,Vangaindrano,MG,74.05,clear sky,-23.35,47.6,Hotel Fanilo
1017,Russellville,US,74.17,scattered clouds,35.2784,-93.1338,Hampton Inn Russellville
1018,Dom Pedro,BR,70.86,broken clouds,-4.4833,-44.45,Pousada Santa Amália
1019,Pocosol,CR,71.56,overcast clouds,10.3667,-84.6167,Heliconias Nature Lodge
1021,Gorontalo,ID,80.74,overcast clouds,0.5412,123.0595,Maqna Hotel by Prasanthi
1022,Tezu,IN,78.1,overcast clouds,27.9167,96.1667,Circuit House
1023,Santa Rosa,PH,82.11,light rain,14.3122,121.1114,Erlyn’s Sta Rosa City Home
1024,Peniche,PT,85.08,clear sky,39.3558,-9.3811,Hotel Star inn Peniche
1025,Wajima,JP,86.68,broken clouds,37.4,136.9,Wajiima Onsen Yashio
1026,Sao Miguel Do Araguaia,BR,66.36,overcast clouds,-13.275,-50.1628,Hotel Executivo Palace
1027,Nantucket,US,70.14,clear sky,41.2835,-70.0995,Jared Coffin House
1028,Thomaston,US,73.18,clear sky,32.8882,-84.3266,Days Inn by Wyndham Thomaston
1029,Ranong,TH,84.13,overcast clouds,9.9658,98.6348,Numsai Khaosuay Resort Ranong
1031,Ramon Castilla,PE,71.85,scattered clouds,-4.2569,-69.9594,Cabañas La Manigua
1032,Veraval,IN,84.38,broken clouds,20.9,70.3667,Lords Inn Somnath
1034,Lubbock,US,82.65,few clouds,33.6001,-101.8338,La Quinta Inn by Wyndham Lubbock - Downtown Civic Center
1035,Noumea,NC,71.01,overcast clouds,-22.2763,166.4572,Hôtel Le Lagon
1036,Bayan,CN,84.47,scattered clouds,46.0833,127.4,Wanhao Inn
1037,Lamu,KE,82.62,light rain,-2.2717,40.902,Lamu House
1038,Skelleftea,SE,68.36,overcast clouds,64.7507,20.9528,Quality Hotel Skellefteå Stadshotell
1041,Novouzensk,RU,85.35,overcast clouds,50.4592,48.1431,Gostinichnyy Domik
1045,Galesong,ID,82.42,overcast clouds,-5.3166,119.3661,Sapriadi Appy
1046,Cranbrook,CA,69.64,clear sky,49.4999,-115.7688,Almo Court Motel
1047,Alindao,CF,72.3,overcast clouds,5.0267,21.2088,OCHA Alindao
1048,Cedar City,US,67.39,clear sky,37.6775,-113.0619,Hampton Inn Cedar City
1049,Bensonville,LR,80.15,overcast clouds,6.4461,-10.6125,Moinga
1050,Bati,ET,78.17,overcast clouds,11.1833,40.0167,Meqdela Hotel
1051,Vikhorevka,RU,69.39,overcast clouds,56.1201,101.1636,Pansionat Sosnovyye Rodniki
1052,Atherton,GB,65.48,overcast clouds,53.5237,-2.4935,The Mercury Motel
1053,Sulphur Springs,US,82.54,clear sky,33.1385,-95.6011,Clarion Pointe Sulphur Springs
1056,Kasama,ZM,77.85,few clouds,-10.2129,31.1808,Kalebalika Cottages
1057,Turtas,RU,74.43,light rain,58.9417,69.1325,Domashnyaya Gostinitsa
1058,Barra Dos Coqueiros,BR,77.02,scattered clouds,-10.9089,-37.0386,Quality Hotel Aracaju
1059,Novospasskoye,RU,72.43,overcast clouds,53.1468,47.7514,Guest house
1060,Oyem,GA,74.23,broken clouds,1.5995,11.5793,Commissariat de police
1062,Winnemucca,US,77.05,clear sky,40.973,-117.7357,Winners Inn Casino
1064,Pundaguitan,PH,80.83,overcast clouds,6.3711,126.1689,Leonardo Family Beach House 1
1066,Pemba,MZ,79.5,few clouds,-12.974,40.5178,Guesthouse Samotina
1068,Carupano,VE,76.37,overcast clouds,10.6678,-63.2585,Hotel La dorada
1070,Xuddur,SO,87.06,clear sky,4.1213,43.8894,Banjanay Hotel
1071,Corrales,US,71.24,clear sky,35.2378,-106.6067,Quality Inn
1073,Menongue,AO,76.53,clear sky,-14.6585,17.691,Ritz Lauca
1074,Mindelo,CV,76.55,broken clouds,16.8901,-24.9804,Hotel Gaudi
1075,Urengoy,RU,63.28,clear sky,65.9667,78.3667,Gostinnitsa Medveditsa
1077,Palu,ID,78.53,overcast clouds,-0.8917,119.8707,Hotel Santika Palu
1078,Ahuimanu,US,80.31,few clouds,21.4447,-157.8378,Paradise Bay Resort
1080,Kilifi,KE,80.71,light rain,-3.6305,39.8499,Baobab Sea Lodge-Kilifi
1081,Yekaterinoslavka,RU,74.28,light rain,50.3734,129.1139,Oktyabr'skaya
1082,Tura,IN,75.51,moderate rain,25.5198,90.2201,Hotel RIKMAN Continental
1083,Matagami,CA,60.91,broken clouds,49.7502,-77.6328,Motel Le Caribou
1084,Olhao,PT,82.29,clear sky,37.0286,-7.8411,Real Marina Residence
1085,Aspe,ES,86.31,clear sky,38.3451,-0.7672,Hotel Restaurante Palacios
1086,Libreville,GA,78.82,broken clouds,0.3925,9.4537,Le Méridien Re-Ndama
1088,Bintulu,MY,84.61,few clouds,3.1667,113.0333,900 Boutique INN
1091,Atambua,ID,75.81,broken clouds,-9.1061,124.8925,Kost Alfa Flat
1092,Gravdal,NO,69.69,clear sky,68.1214,13.5031,Skreda Rorbusuiter
1093,Palora,EC,64.62,broken clouds,-1.7,-77.9333,Rancho grande
1094,Lac Du Bonnet,CA,60.85,broken clouds,50.2536,-96.0612,Drifter's Inn
1096,Chiang Khong,TH,81.79,overcast clouds,20.2613,100.4046,Chiangkhong Green Inn Resident
1098,Kusti,SD,81.14,overcast clouds,13.1629,32.6635,فندق الكوباري - Kobari Hotel
1100,Pistsovo,RU,67.3,clear sky,57.179,40.5298,Kafe-Otel' V Pistsovo
1101,Rondonopolis,BR,64.71,clear sky,-16.4708,-54.6356,Serras Hotel
1103,Boyolangu,ID,78.31,overcast clouds,-8.1181,111.8935,Yos ega cv
1106,Alekseyevka,RU,78.58,scattered clouds,50.6309,38.6903,Apartment on Ploshchad Pobedy
1107,Carballo,ES,77.9,clear sky,43.213,-8.691,Pazo do Souto
1109,Ust-Ishim,RU,80.08,broken clouds,57.6935,71.1665,"Velichko T.p., Gostinitsa"
1112,Thongwa,MM,87.96,overcast clouds,16.7619,96.5278,Mhaw Wun Marlar Park
1113,Portachuelo,BO,65.3,clear sky,-17.35,-63.4,MOTEL
1115,Muravlenko,RU,65.62,clear sky,63.7898,74.523,Hostel Rus Muravlenko
1116,Zyryanovsk,KZ,85.08,light rain,49.7386,84.2719,Гостиница «ЭВЕРЕСТ»
1118,Aguimes,ES,72.66,few clouds,27.9054,-15.4461,Hotel Villa de Aguimes
1119,Caluquembe,AO,71.11,clear sky,-13.7833,14.6833,Hotel Kalukembe
1121,Port Keats,AU,79.99,overcast clouds,-14.25,129.55,TDC Village (Hundred Man Camp)
1122,Mitsamiouli,KM,76.93,clear sky,-11.3847,43.2844,Foyer ADM
1123,Bichura,RU,83.16,few clouds,50.5881,107.6022,Gostinitsa Uyut
1124,Aras,ES,72.01,few clouds,42.5617,-2.356,Jardines de Viana Spa
1127,Talara,PE,62.13,few clouds,-4.5772,-81.2719,Hostal Oro Negro
1128,Neryungri,RU,70.11,moderate rain,56.6709,124.6491,Pyat' Zvozd
1129,Korbach,DE,71.58,overcast clouds,51.2756,8.873,Hotel Goldflair am Rathaus
1130,Ca Mau,VN,88.43,light rain,9.1769,105.15,Mường Thanh Luxury Cà Mau Hotel
1131,Biltine,TD,78.78,overcast clouds,14.5333,20.9167,Hôtel Trois Étoiles de Biltine
1135,Masvingo,ZW,76.24,clear sky,-20.0637,30.8277,River Side Lodge
1136,Gilgit,PK,89.73,broken clouds,35.9221,74.3087,Tourist Hamlet Gilgit
1138,Conceicao Do Coite,BR,68.29,overcast clouds,-11.5639,-39.2828,Coité Plaza Hotel
1140,Varkkallai,IN,85.78,scattered clouds,8.7341,76.7067,Hindustan Beach Retreat
1141,Montepuez,MZ,82.76,clear sky,-13.1256,38.9997,PembaAparthotel
1142,Howard Springs,AU,88.99,broken clouds,-12.497,131.047,buffalo beach hostel
1143,Maragogi,BR,75.43,overcast clouds,-9.0122,-35.2225,Salinas do Maragogi All Inclusive Resort
1144,Cabra,ES,86.56,clear sky,37.4725,-4.4421,MS Fuente Las Piedras
1145,Puerto Concordia,CO,70.65,overcast clouds,2.6221,-72.7572,Hotel El Jardín
1148,El Alto,PE,60.13,scattered clouds,-4.2714,-81.2147,Black Marlin Restaurant & Hospedaje
1149,Marovoay,MG,88.02,clear sky,-16.1,46.6333,Hôtel les Oliviers Marovoay
1151,Basse,DE,78.53,broken clouds,52.5518,9.5069,Biogut Evensen
1152,Strezhevoy,RU,71.58,overcast clouds,60.7333,77.5889,Sibiryachka
1153,Ariquemes,BR,66.97,clear sky,-9.9133,-63.0408,Hotel Sol Nascente - Ariquemes - RO
1154,Marsa Matruh,EG,86.4,clear sky,31.3525,27.2453,Beau Site
1155,Darovskoy,RU,68.81,overcast clouds,58.77,47.9564,"Hotel ""Central"""
1156,Leua,SK,65.5,moderate rain,48.2156,18.6071,Business Hotel ASTRUM Laus
1157,Ierissos,GR,82.63,clear sky,40.4,23.8833,Hotel Markos
1158,Prabumulih,ID,82.33,overcast clouds,-3.45,104.25,OYO 2722 Lemon Residence Prabumulih
1159,Altar,MX,81.77,broken clouds,30.7,-111.8167,Hotel Maria Elena
1160,Abeche,TD,75.88,moderate rain,13.8292,20.8324,Assaleh Hamdan Haroune
1161,Kupang,ID,80.13,broken clouds,-10.1667,123.5833,Hotel On The Rock by Prasanthi
1162,Plouzane,FR,66.52,overcast clouds,48.3833,-4.6167,Lymina
1163,Yatou,CN,75.85,heavy intensity rain,37.15,122.3833,GreenTree Hotel Rongcheng Bus Station
1164,Ostersund,SE,64.85,broken clouds,63.1792,14.6357,Best Western Hotel Gamla Teatern
1166,Yantzaza,EC,60.15,scattered clouds,-3.8278,-78.7594,HOTEL ALEJANDRO YANTZAZA
1168,Bainbridge,US,73.0,clear sky,47.6262,-122.5212,Bainbridge Island Country Inn
1169,Angoche,MZ,79.66,clear sky,-16.2325,39.9086,Guest House HESADA
1171,Lamar,US,79.65,clear sky,33.6668,-95.5836,Kings Inn Paris TX
1172,Pontianak,ID,85.98,scattered clouds,-0.0333,109.3333,Aston Pontianak Hotel & Convention Center
1173,Atasu,KZ,72.86,broken clouds,48.6814,71.6433,Dostyk
1174,Kankan,GN,73.83,overcast clouds,10.3854,-9.3057,Hotel Bate
1175,Jaunjelgava,LV,68.77,overcast clouds,56.6167,25.0833,Wild Duck
1176,Kinablangan,PH,78.4,overcast clouds,7.6947,126.5503,Morales Eatery and Lodging House
1177,Toppenish,US,83.01,clear sky,46.3774,-120.3087,Legends Casino Hotel
1178,Marsabit,KE,74.39,scattered clouds,2.3284,37.9899,Chicho Hotel
1180,Harrisburg,US,67.1,clear sky,40.2737,-76.8844,Hilton Harrisburg
1182,Bay Roberts,CA,65.34,broken clouds,47.5999,-53.2648,Stonewall Inn
1183,Oktyabrskoye,RU,86.14,clear sky,43.0645,44.7417,Prolesok Mini-hotel
1184,Suzun,RU,83.84,overcast clouds,53.7841,82.3116,Akhpkhakhakhakha
1186,Nevers,FR,77.58,clear sky,46.9167,3.3333,Castle Prye
1187,Corinto,GR,85.89,clear sky,37.9407,22.9573,Ephira Hotel
1188,Griffith,US,69.89,overcast clouds,41.5284,-87.4237,Apartment above Depot Bar
1189,Kyren,RU,78.1,overcast clouds,51.6828,102.1408,"Energetik, Pansionat Ooo ""Grand Baykal"""
1191,Kota Belud,MY,82.99,broken clouds,6.351,116.4305,Tang Dynasty Lodge Kota Belud
1193,Mahina,PF,73.17,few clouds,-17.5065,-149.489,Guest Beach Bungalow Tahiti
1195,Prince Rupert,CA,60.49,mist,54.3161,-130.3201,Crest Hotel
1196,Kankon,IN,84.0,scattered clouds,15.0167,74.0167,Palolem Beach Resort
1198,Hillsborough,US,64.2,mist,37.5741,-122.3794,Hyatt Regency San Francisco Airport
1199,Fort Frances,CA,66.42,clear sky,48.5999,-93.4003,LA PLACE RENDEZ-VOUS
1200,Keffi,NG,76.95,light rain,8.8486,7.8736,Imam Family
1204,Saint-Ambroise,CA,66.52,overcast clouds,48.5501,-71.3324,Motel Saint-Ambroise
1208,Valls,ES,88.29,few clouds,41.2861,1.2499,FELIX HOTEL
1210,Genhe,CN,71.85,overcast clouds,50.7833,121.5167,Companionship Hotel
1211,Lardos,GR,85.82,clear sky,36.0942,28.0157,Lindos Princess Beach Hotel
1212,Hobyo,SO,82.44,clear sky,5.3505,48.5268,Iftin hotel hobyo
1213,Chegdomyn,RU,79.79,scattered clouds,51.1167,133.0167,Gostinitsa Bureya
1214,Marshall,US,76.08,overcast clouds,34.3834,-86.3333,Riverview Campground
1215,Yishui,CN,84.34,scattered clouds,35.7847,118.6281,Nationality Hotel
1217,Dawei,MM,84.83,heavy intensity rain,14.0833,98.2,Hotel Dawei
1218,Pavlovsk,RU,81.32,clear sky,50.4578,40.1081,Grand-Otel'
1220,Shymkent,KZ,88.39,clear sky,42.3,69.6,Orbita Boutique Hotel
1221,Natchez,US,71.82,clear sky,31.5604,-91.4032,Hampton Inn & Suites Natchez
1222,Zhanakorgan,KZ,88.57,few clouds,43.9098,67.2495,"""Ақпалас"" қонақ үйі"
1225,Palmetto,US,81.01,clear sky,27.5214,-82.5723,Courtyard by Marriott Bradenton Sarasota/Riverfront
1226,Pringsewu,ID,83.53,broken clouds,-5.3582,104.9744,Urban Style by Front One
1227,Nantai,CN,82.87,light rain,40.9241,122.8044,Sanjiang Hotel
1229,Ipixuna,BR,72.23,overcast clouds,-1.7625,-48.8043,Chalé do Mato
1231,Okitipupa,NG,79.0,light rain,6.5047,4.7839,Coastal Hotel & Suites
1232,Gushikawa,JP,80.6,heavy intensity rain,26.3544,127.8686,Kirari Guest House
1234,Mpigi,UG,68.81,light rain,0.225,32.3136,SINA Village
1237,Muisne,EC,73.89,overcast clouds,0.6,-80.0333,Quinta Samay
1238,Cabot,US,73.9,broken clouds,34.9745,-92.0165,Super 8 by Wyndham Cabot
1239,Surt,LY,85.1,clear sky,31.2089,16.5887,الهادي ابوشعاله سرت
1240,Coro,VE,76.3,clear sky,11.4045,-69.6734,Federal
1241,Mackay,AU,63.68,overcast clouds,-21.15,149.2,International Lodge Motel
1243,Streator,US,63.0,clear sky,41.1209,-88.8354,AmericInn by Wyndham Streator
1246,Kwinana,AU,60.35,overcast clouds,-32.25,115.7667,Rockingham Apartments
1247,Pavlovka,RU,71.42,light rain,52.6897,47.1405,Rus'
1249,Zeya,RU,71.08,moderate rain,53.75,127.2667,Kapital Inn
1250,Ha Giang,VN,89.04,overcast clouds,22.8333,104.9833,Truong Xuan Resort
1253,Zhezkazgan,KZ,80.58,broken clouds,47.8043,67.7144,Hotel Zumrat
1255,Pochutla,MX,73.81,broken clouds,15.7432,-96.4661,Hotel Posada San Jose
1256,Port Blair,IN,84.24,overcast clouds,11.6667,92.75,"Welcomhotel By ITC Hotels, Bay Island, Port Blair"
1258,Sao Gabriel Da Cachoeira,BR,70.99,overcast clouds,-0.1303,-67.0892,Alarne - Área De Lazer Do Alto Rio Negro
1260,Selikhino,RU,75.38,clear sky,50.3672,137.4996,Tosklivyy Dom
1262,Moerai,PF,72.64,broken clouds,-22.4333,-151.3333,Le Manotel
1263,Smolenka,RU,64.47,thunderstorm with light rain,52.1352,113.4974,Russkaya Usadba v Zarechye
1265,Road Town,VG,80.69,clear sky,18.4167,-64.6167,"ZINGARA 76ft Catamaran, full crew-all included"
1266,Partizanskoye,RU,79.34,overcast clouds,55.5006,94.39,Uyut
1267,Chiredzi,ZW,81.5,clear sky,-21.05,31.6667,Clevers Hotel Chiredzi
1269,Bugulma,RU,75.79,overcast clouds,54.55,52.8,Hotel Malai city Bugulma
1271,Golden,US,72.68,clear sky,39.7555,-105.2211,"The Golden Hotel, Ascend Hotel Collection"
1272,Puerto Cabello,VE,77.9,few clouds,10.4731,-68.0125,Las Palmeras
1274,Asosa,ET,62.92,light rain,10.0667,34.5333,Blendana Hotel Assosa
1275,Kolpashevo,RU,64.54,overcast clouds,58.3131,82.9089,Gostinitsa Legenda
1276,Bac Lieu,VN,87.06,overcast clouds,9.285,105.7244,Khách sạn Sài Gòn Bạc Liêu
1277,Coari,BR,71.35,broken clouds,-4.085,-63.1414,Dellrey Hotel Center
1278,Mana,GF,76.19,scattered clouds,5.6592,-53.7767,LE SAMANA
1279,Chenove,FR,83.62,clear sky,47.2932,5.0046,Novotel Dijon Sud
1280,Normandin,CA,64.71,broken clouds,48.8333,-72.5321,Chambres MB Normandin (Lac St -Jean)
1283,Phuket,TH,84.42,scattered clouds,8.0,98.25,The Surin
1284,Marigot,MF,82.04,scattered clouds,18.0667,-63.0833,"Sonesta Maho Beach Resort, Casino & Spa"
1285,Rapid Valley,US,77.38,clear sky,44.0625,-103.1463,Fairfield Inn & Suites by Marriott Rapid City
1287,Kilindoni,TZ,76.57,light rain,-7.9139,39.6668,Bustani B&B
1288,Middelburg,ZA,69.31,few clouds,-25.7751,29.4648,Oregon Place Guest House
1290,Ukwa,IN,84.87,moderate rain,21.9667,80.4667,Chouksey Hotel & Rajat Transport
1292,Juegang,CN,84.09,scattered clouds,32.3174,121.1855,Rudong Y Hotel
1295,Cumana,VE,76.73,overcast clouds,10.4635,-64.1775,Posada Acuarela Los Roques
1297,Shahr-E Kord,IR,83.97,scattered clouds,32.3256,50.8644,Shahrekord Tourist Hotel
1298,Tumpat,MY,87.78,few clouds,6.1978,102.171,Baan Tanyong B&B
1299,Sexsmith,CA,60.15,broken clouds,55.35,-118.786,Sexsmith Heritage Park
1302,Aksu,CN,89.76,scattered clouds,41.1231,80.2644,Pudong Holiday Hotel
1305,Harmanli,BG,89.94,clear sky,41.9333,25.9,Prima Hotel
1307,Tiarei,PF,73.42,light rain,-17.5333,-149.3333,Le Rocher de Tahiti
1309,Itacoatiara,BR,72.75,overcast clouds,-3.1431,-58.4442,BBB Rooms Centro Itacoatiara AM
1311,Voghera,IT,87.4,clear sky,44.9947,9.0086,Cowboys' Guest Ranch
1313,Djibo,BF,86.67,overcast clouds,14.1022,-1.6306,Centre Des Ressources DPENA
1315,Berekum,GH,71.06,overcast clouds,7.4534,-2.584,Nyame Nnae Hotel
1316,Ashtian,IR,84.87,scattered clouds,34.5217,50.0019,Jamiatul Mustafa Al Aalamia Ashtiyan
1317,Terre Haute,US,67.96,clear sky,39.4667,-87.4139,Drury Inn & Suites Terre Haute
1319,Manta,EC,70.66,overcast clouds,-0.95,-80.7333,Balandra Hotel
1320,Xam Nua,LA,76.32,broken clouds,20.4197,104.0439,Xee Wang Guesthouse
1322,Udachnyy,RU,68.45,heavy intensity rain,66.4167,112.4,Severnoye Siyaniye
1324,Ginda,IN,68.77,overcast clouds,30.6945,78.4932,Sunil Bisht
1327,Mocajuba,BR,73.02,overcast clouds,-2.5842,-49.5072,Hotel Saylon Mocajuba
1328,Labytnangi,RU,67.55,clear sky,66.6572,66.4183,Priuralye Hotel
1329,Ramsar,IR,85.44,broken clouds,36.9226,50.6426,Rasa Residential Hotel
1331,Boke,GN,77.52,broken clouds,10.9409,-14.2967,Hôtel Rio Nunez - Boké
1333,Ardesen,TR,77.77,scattered clouds,41.1911,40.9875,Green Suada Hotel
1334,Yeppoon,AU,64.18,overcast clouds,-23.1333,150.7333,Villa Mar Colina
1335,Guymon,US,69.8,clear sky,36.6828,-101.4816,Simple Rewards
1336,Stillwater,US,78.57,light rain,36.1156,-97.0584,Hampton Inn & Suites Stillwater
1338,Villa Bruzual,VE,70.57,few clouds,9.3328,-69.1208,hotel italia
1340,Nesterovskaya,RU,88.99,clear sky,43.2386,45.0503,"Baza Otdykha ""Orekhovaya Roshcha"""
1341,Diamantino,BR,63.05,clear sky,-14.4086,-56.4461,Hotel Delta
1342,Bhikangaon,IN,88.9,overcast clouds,21.8667,75.95,Vaishno Devi Mandir shakuntala niwas
1343,Bolshoy Lug,RU,75.38,overcast clouds,52.0779,104.0919,Metallurg
1344,Clovis,US,89.47,broken clouds,36.8252,-119.7029,Fairfield Inn & Suites by Marriott Fresno Clovis
1345,Cape Canaveral,US,83.07,clear sky,28.4058,-80.6048,Residence Inn by Marriott Cape Canaveral Cocoa Beach
1346,Brindisi,IT,87.8,clear sky,40.5833,17.6667,Agriturismo Tibitone
1347,Roebourne,AU,76.41,clear sky,-20.7833,117.1333,Latitude20 Roebourne Village
1348,Keuruu,FI,66.79,broken clouds,62.2667,24.7,Hostelli Nonna
1349,Houma,US,78.01,clear sky,29.5958,-90.7195,Courtyard by Marriott Houma
1350,Albanel,CA,64.54,overcast clouds,48.8832,-72.4487,Camping municipal d'Albanel
1351,Williams Lake,CA,69.37,few clouds,52.1415,-122.1445,Stampeder Motel
1352,Kudat,MY,84.13,few clouds,6.8837,116.8477,Dream Garden Hotel
1354,Maues,BR,71.89,overcast clouds,-3.3836,-57.7186,Hotel Miramar
1355,Podstepki,RU,69.35,overcast clouds,53.5151,49.1355,Country House in Podstepki
1358,Patitirion,GR,85.55,clear sky,39.15,23.8667,Pension Votsi
1359,Butembo,CD,63.45,light rain,0.15,29.2833,Hotel Butembo
1362,Ewa Beach,US,80.55,clear sky,21.3156,-158.0072,Base Lodging
1364,Takestan,IR,89.73,few clouds,36.0696,49.6959,baghdadi hotelهتل و رستوران بغدادی
1366,Miyako,JP,78.42,few clouds,39.6367,141.9525,Hotel Route Inn Miyako
1367,Faya,SA,78.91,scattered clouds,18.3851,42.4509,املاك خالد الشعشوع
1369,Severo-Yeniseyskiy,RU,72.9,broken clouds,60.3725,93.0408,Aktolik
1371,Parauna,BR,63.46,clear sky,-16.9478,-50.4486,Hotel Serras de Paraúna
1373,Bowen,AU,67.05,overcast clouds,-20.0167,148.2333,Castle Motor Lodge Motel
1375,Moanda,GA,75.43,clear sky,-1.5575,13.2178,Heliconia Stadium Moanda
1377,Fredericton,CA,61.43,clear sky,45.9454,-66.6656,"Crowne Plaza Fredericton-Lord Beaverbrook, an IHG Hotel"
1378,Medina Del Campo,ES,73.71,clear sky,41.3124,-4.9141,Hotel Villa de Ferias
1382,Puerto Maldonado,PE,70.41,overcast clouds,-12.6,-69.1833,Wasai Hotel
1385,Loa Janan,ID,73.13,light rain,-0.583,117.095,Kost bu jono
1386,Tateyama,JP,87.1,clear sky,34.9833,139.8667,Tateyama Seaside Hotel
1388,Baruun-Urt,MN,81.95,clear sky,46.6806,113.2792,Ахмадын амралт сувилал
1391,Energetik,RU,76.69,overcast clouds,51.7445,58.7934,Zhemchuzhina
1392,Macapa,BR,76.98,broken clouds,0.0389,-51.0664,Atalanta Hotel
1394,Usinsk,RU,76.98,scattered clouds,65.9939,57.5281,Dobro Pozhalovaty
1395,Mashhad,IR,89.74,broken clouds,36.297,59.6062,Khanye Sabz Hotel
1396,Simoes,BR,67.87,scattered clouds,-7.5989,-40.8178,Hotel Ponto Certo
1399,Rudsar,IR,85.98,broken clouds,37.1376,50.288,Hotel Bahar
1401,Meridian,US,83.03,clear sky,43.6121,-116.3915,Courtyard by Marriott Boise West/Meridian
1402,Pinega,RU,73.56,overcast clouds,64.7001,43.3936,"Gostevoy Dom Ooo ""Pinezh'yeles"""
1403,Dabola,GN,73.65,overcast clouds,10.75,-11.1167,Hotel Tinkisso
1404,Buchanan,LR,77.07,overcast clouds,5.8808,-10.0467,Kamaneahn Hotel Inc
1405,Kerouane,GN,73.24,broken clouds,9.2667,-9.0167,Hotel Seka Seka
1406,Eslov,SE,71.65,few clouds,55.8393,13.3039,Stensson
1407,Seryshevo,RU,71.46,moderate rain,51.0933,128.3786,Sel'skiy Dom Kul'tuty
1410,Siparia,TT,76.82,scattered clouds,10.1333,-61.5,Brook Gardens
1411,Biu,NG,75.74,scattered clouds,10.6129,12.1946,Emir's Palace
1412,Pemangkat,ID,78.96,overcast clouds,1.1667,108.9667,Ramah Kost KITA
1413,Bartica,GY,75.52,broken clouds,6.4,-58.6167,Sloth Island Nature Resort
1415,Malindi,KE,79.68,light rain,-3.2175,40.1191,African House Resort
1416,Oistins,BB,79.52,scattered clouds,13.0667,-59.5333,Butterfly Beach Hotel
1418,Huesca,ES,83.08,few clouds,42.1362,-0.4087,Hotel Sancho Abarca SPA Huesca
1420,Pasni,PK,82.13,overcast clouds,25.2631,63.471,Kashmiri Hotal
1422,Samur,RU,85.8,overcast clouds,41.8253,48.486,Samur
1423,Matamoros,MX,78.08,overcast clouds,25.5333,-103.25,Quinta Belem
1424,Gusau,NG,78.78,overcast clouds,12.1628,6.6614,GUEST INN
1426,Geilo,NO,61.56,light rain,60.5333,8.2076,Havsdalsgrenda Geilo
1427,Manavalakurichi,IN,84.63,scattered clouds,8.1333,77.3,Jebinrio home
1428,Aleksandrov,RU,71.87,clear sky,56.4,38.71,"ООО ""Ирис"""
1430,Camacari,BR,73.17,broken clouds,-12.6975,-38.3242,Sítio Blasi
1432,Hamburg,DE,72.28,clear sky,53.55,10.0,IntercityHotel Hamburg Hauptbahnhof
1433,Dawson Creek,CA,62.24,clear sky,55.7666,-120.2362,Peace Villa Motel
1434,Hampden,US,65.66,clear sky,42.1668,-72.5829,Hampton Inn Chicopee/Springfield
1435,Tukrah,LY,85.37,clear sky,32.5341,20.5791,Lagrota restaurant
1439,Mazatlan,MX,83.91,thunderstorm,23.2167,-106.4167,Hotel La Siesta
1442,Lakatoro,VU,78.22,overcast clouds,-16.0999,167.4164,Lakatoro Palm Lodge
1443,Sakata,JP,84.38,few clouds,38.9167,139.855,Hotel Rich & Garden Sakata
1445,Preobrazheniye,RU,75.74,broken clouds,42.9019,133.9064,Campsite Orlan
1446,Solnechnyy,RU,74.44,broken clouds,50.7214,136.6319,Hotel complex Pastoral
1447,Kuala Sungai Baru,MY,84.24,moderate rain,2.3594,102.0353,Homestay Villa Suraiya Kuala Sungai Baru Melaka
1448,Chaozhou,CN,84.06,scattered clouds,23.6651,116.6379,Seven Corner View Homestay
1450,Wuchang,CN,81.99,scattered clouds,44.9143,127.15,杏花山
1451,Nenjiang,CN,76.59,broken clouds,49.1833,125.2167,Nenjiang Apartment
1452,Gondanglegi,ID,83.75,overcast clouds,-7.7479,112.0132,pondok pesantren mamba'ul 'ulum selo rejo
1454,Harlingen,US,80.89,clear sky,26.1906,-97.6961,Courtyard by Marriott Harlingen
1455,Port Said,EG,79.84,clear sky,31.2565,32.2841,Aracan Hotel
1457,Kui Buri,TH,88.36,overcast clouds,12.0828,99.8543,Rista House & Resort
1458,Iberia,US,75.96,clear sky,29.9502,-91.7507,back to back rv park
1459,Metro,ID,84.94,scattered clouds,-5.1131,105.3067,OYO 3177 Wisma Lintang
1461,Banjarmasin,ID,77.14,overcast clouds,-3.3244,114.591,Swiss-Belhotel Borneo Banjarmasin
1462,Coria,ES,89.46,clear sky,39.9879,-6.5377,Hotel San Cristóbal
1463,Solok,ID,81.55,scattered clouds,-0.7918,100.6593,Mami Hotel & Restaurant
1465,Zambezi,ZM,81.54,clear sky,-13.5432,23.1047,Royal Kutachika Lodge
